trial,production,rewarded_time,delivered_reward,passed_time,received_reward
12,P6,7.604,5.0,0.062,4.938
13,P6,8.72,5.0,0.062,4.938
14,P6,9.122,5.0,0.062,4.938
15,P6,9.809,5.0,0.062,4.938
1,P4,0.091,1.192,0.041,1.151
2,P8,0.468,8.808,0.083,8.725
3,P8,1.234,8.808,0.083,8.725
4,P8,1.661,8.808,0.083,8.725
5,P8,2.141,8.808,0.083,8.725
6,P8,2.524,8.808,0.083,8.725
7,P8,3.006,8.808,0.083,8.725
8,P8,3.493,8.808,0.083,8.725
9,P8,3.991,8.808,0.083,8.725
10,P8,4.465,8.808,0.083,8.725
11,P8,4.978,8.808,0.083,8.725
12,P8,5.57,8.808,0.083,8.725
13,P8,6.272,8.808,0.083,8.725
14,P8,7.443,8.808,0.083,8.725
15,P8,7.878,8.808,0.083,8.725
16,P8,8.441,8.808,0.083,8.725
17,P8,8.897,8.808,0.083,8.725
18,P8,9.336,8.808,0.083,8.725
19,P8,9.866,8.808,0.083,8.725
1,P6,0.112,5.0,0.062,4.938
2,P6,0.6,5.0,0.062,4.938
3,P4,1.07,1.192,0.041,1.151
4,P6,1.495,5.0,0.062,4.938
5,P6,1.969,5.0,0.062,4.938
6,P6,2.467,5.0,0.062,4.938
7,P6,2.926,5.0,0.062,4.938
8,P6,3.435,5.0,0.062,4.938
9,P6,4.057,5.0,0.062,4.938
10,P6,4.72,5.0,0.062,4.938
11,P6,5.392,5.0,0.062,4.938
12,P6,5.922,5.0,0.062,4.938
13,P6,6.651,5.0,0.062,4.938
14,P6,7.195,5.0,0.062,4.938
15,P6,7.956,5.0,0.062,4.938
16,P6,8.486,5.0,0.062,4.938
17,P6,8.937,5.0,0.062,4.938
18,P6,9.419,5.0,0.062,4.938
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.54,9.5257,0.094,9.431700000000001
3,P9,1.063,9.5257,0.094,9.431700000000001
4,P9,1.564,9.5257,0.094,9.431700000000001
5,P9,2.185,9.5257,0.094,9.431700000000001
6,P9,2.681,9.5257,0.094,9.431700000000001
7,P9,3.174,9.5257,0.094,9.431700000000001
8,P9,3.599,9.5257,0.094,9.431700000000001
9,P9,4.237,9.5257,0.094,9.431700000000001
10,P9,4.66,9.5257,0.094,9.431700000000001
11,P9,5.089,9.5257,0.094,9.431700000000001
12,P9,5.582,9.5257,0.094,9.431700000000001
13,P9,6.325,9.5257,0.094,9.431700000000001
14,P9,7.352,9.5257,0.094,9.431700000000001
15,P9,7.749,9.5257,0.094,9.431700000000001
16,P9,8.264,9.5257,0.094,9.431700000000001
17,P9,8.697,9.5257,0.094,9.431700000000001
18,P9,9.262,9.5257,0.094,9.431700000000001
19,P9,9.717,9.5257,0.094,9.431700000000001
1,P6,0.112,5.0,0.062,4.938
2,P2,0.622,0.1799,0.02,0.15990000000000001
3,P6,1.162,5.0,0.062,4.938
4,P6,2.161,5.0,0.062,4.938
5,P6,2.675,5.0,0.062,4.938
6,P6,3.255,5.0,0.062,4.938
7,P6,4.173,5.0,0.062,4.938
8,P6,4.682,5.0,0.062,4.938
9,P6,5.28,5.0,0.062,4.938
10,P6,6.087,5.0,0.062,4.938
11,P6,6.738,5.0,0.062,4.938
12,P6,7.482,5.0,0.062,4.938
13,P6,8.04,5.0,0.062,4.938
14,P6,8.509,5.0,0.062,4.938
15,P6,9.025,5.0,0.062,4.938
16,P6,9.543,5.0,0.062,4.938
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P4,0.509,1.192,0.041,1.151
3,P5,0.95,2.6894,0.051,2.6384
4,P6,1.591,5.0,0.062,4.938
5,P6,2.488,5.0,0.062,4.938
6,P6,3.131,5.0,0.062,4.938
7,P6,3.775,5.0,0.062,4.938
8,P6,4.15,5.0,0.062,4.938
9,P6,4.622,5.0,0.062,4.938
10,P6,5.167,5.0,0.062,4.938
11,P6,5.637,5.0,0.062,4.938
12,P6,6.097,5.0,0.062,4.938
13,P6,7.059,5.0,0.062,4.938
14,P6,7.736,5.0,0.062,4.938
15,P6,8.309,5.0,0.062,4.938
16,P6,8.914,5.0,0.062,4.938
17,P6,9.269,5.0,0.062,4.938
18,P6,9.83,5.0,0.062,4.938
1,P6,0.112,5.0,0.062,4.938
2,P6,0.624,5.0,0.062,4.938
3,P6,1.184,5.0,0.062,4.938
4,P6,1.752,5.0,0.062,4.938
5,P6,2.286,5.0,0.062,4.938
6,P6,2.897,5.0,0.062,4.938
7,P6,3.677,5.0,0.062,4.938
8,P6,4.121,5.0,0.062,4.938
9,P6,4.522,5.0,0.062,4.938
10,P6,4.958,5.0,0.062,4.938
11,P6,5.772,5.0,0.062,4.938
12,P6,6.791,5.0,0.062,4.938
13,P6,7.157,5.0,0.062,4.938
14,P6,7.636,5.0,0.062,4.938
15,P6,8.05,5.0,0.062,4.938
16,P6,8.583,5.0,0.062,4.938
17,P6,8.969,5.0,0.062,4.938
18,P6,9.503,5.0,0.062,4.938
19,P6,9.94,5.0,0.062,4.938
1,P6,0.112,5.0,0.062,4.938
2,P8,0.873,8.808,0.083,8.725
3,P8,1.364,8.808,0.083,8.725
4,P8,2.123,8.808,0.083,8.725
5,P8,2.623,8.808,0.083,8.725
6,P8,2.976,8.808,0.083,8.725
7,P8,3.576,8.808,0.083,8.725
8,P8,4.239,8.808,0.083,8.725
9,P8,4.812,8.808,0.083,8.725
10,P8,5.326,8.808,0.083,8.725
11,P8,6.3,8.808,0.083,8.725
12,P8,7.217,8.808,0.083,8.725
13,P8,7.653,8.808,0.083,8.725
14,P8,8.201,8.808,0.083,8.725
15,P8,8.937,8.808,0.083,8.725
16,P8,9.411,8.808,0.083,8.725
17,P8,9.929,8.808,0.083,8.725
1,P6,0.112,5.0,0.062,4.938
2,P6,0.84,5.0,0.062,4.938
3,P6,1.38,5.0,0.062,4.938
4,P6,1.934,5.0,0.062,4.938
5,P6,2.424,5.0,0.062,4.938
6,P6,3.054,5.0,0.062,4.938
7,P6,3.57,5.0,0.062,4.938
8,P6,4.616,5.0,0.062,4.938
9,P6,5.164,5.0,0.062,4.938
10,P6,5.598,5.0,0.062,4.938
11,P6,6.052,5.0,0.062,4.938
12,P6,6.7,5.0,0.062,4.938
13,P6,7.216,5.0,0.062,4.938
14,P6,7.744,5.0,0.062,4.938
15,P6,8.167,5.0,0.062,4.938
16,P6,8.611,5.0,0.062,4.938
17,P6,9.01,5.0,0.062,4.938
18,P6,9.514,5.0,0.062,4.938
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P10,0.695,9.8201,0.105,9.7151
3,P10,1.357,9.8201,0.105,9.7151
4,P10,2.017,9.8201,0.105,9.7151
5,P10,2.514,9.8201,0.105,9.7151
6,P10,2.989,9.8201,0.105,9.7151
7,P10,3.515,9.8201,0.105,9.7151
8,P10,3.892,9.8201,0.105,9.7151
9,P10,4.44,9.8201,0.105,9.7151
10,P10,4.876,9.8201,0.105,9.7151
11,P10,5.349,9.8201,0.105,9.7151
12,P10,6.242,9.8201,0.105,9.7151
13,P10,6.772,9.8201,0.105,9.7151
14,P10,7.771,9.8201,0.105,9.7151
15,P10,8.234,9.8201,0.105,9.7151
16,P10,9.044,9.8201,0.105,9.7151
17,P10,9.862,9.8201,0.105,9.7151
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P9,0.565,9.5257,0.094,9.431700000000001
3,P9,1.243,9.5257,0.094,9.431700000000001
4,P9,1.854,9.5257,0.094,9.431700000000001
5,P9,2.531,9.5257,0.094,9.431700000000001
6,P9,3.028,9.5257,0.094,9.431700000000001
7,P9,3.575,9.5257,0.094,9.431700000000001
8,P9,4.156,9.5257,0.094,9.431700000000001
9,P9,4.691,9.5257,0.094,9.431700000000001
10,P9,5.292,9.5257,0.094,9.431700000000001
11,P9,5.671,9.5257,0.094,9.431700000000001
12,P9,6.265,9.5257,0.094,9.431700000000001
13,P9,6.834,9.5257,0.094,9.431700000000001
14,P9,7.263,9.5257,0.094,9.431700000000001
15,P9,7.686,9.5257,0.094,9.431700000000001
16,P9,8.154,9.5257,0.094,9.431700000000001
17,P9,8.669,9.5257,0.094,9.431700000000001
18,P9,9.169,9.5257,0.094,9.431700000000001
19,P9,9.732,9.5257,0.094,9.431700000000001
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P6,0.62,5.0,0.062,4.938
3,P6,1.455,5.0,0.062,4.938
4,P6,1.945,5.0,0.062,4.938
5,P6,2.568,5.0,0.062,4.938
6,P6,3.583,5.0,0.062,4.938
7,P6,4.343,5.0,0.062,4.938
8,P6,4.93,5.0,0.062,4.938
9,P6,5.373,5.0,0.062,4.938
10,P6,5.761,5.0,0.062,4.938
11,P6,6.584,5.0,0.062,4.938
12,P6,6.967,5.0,0.062,4.938
13,P6,7.362,5.0,0.062,4.938
14,P6,7.763,5.0,0.062,4.938
15,P6,8.19,5.0,0.062,4.938
16,P6,8.525,5.0,0.062,4.938
17,P6,8.906,5.0,0.062,4.938
18,P6,9.339,5.0,0.062,4.938
19,P6,9.952,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P1,0.574,0.0669,0.01,0.0569
3,P2,1.203,0.1799,0.02,0.15990000000000001
4,P2,1.651,0.1799,0.02,0.15990000000000001
5,P3,2.225,0.4743,0.03,0.44430000000000003
6,P4,2.538,1.192,0.041,1.151
7,P6,3.058,5.0,0.062,4.938
8,P7,3.765,7.3106,0.072,7.2386
9,P7,4.329,7.3106,0.072,7.2386
10,P7,4.765,7.3106,0.072,7.2386
11,P7,5.425,7.3106,0.072,7.2386
12,P7,5.872,7.3106,0.072,7.2386
13,P7,6.473,7.3106,0.072,7.2386
14,P7,7.014,7.3106,0.072,7.2386
15,P7,7.457,7.3106,0.072,7.2386
16,P7,8.069,7.3106,0.072,7.2386
17,P7,8.606,7.3106,0.072,7.2386
18,P7,9.146,7.3106,0.072,7.2386
19,P7,9.891,7.3106,0.072,7.2386
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.797,9.5257,0.094,9.431700000000001
3,P9,1.416,9.5257,0.094,9.431700000000001
4,P9,2.17,9.5257,0.094,9.431700000000001
5,P9,2.817,9.5257,0.094,9.431700000000001
6,P9,3.606,9.5257,0.094,9.431700000000001
7,P9,4.093,9.5257,0.094,9.431700000000001
8,P9,4.598,9.5257,0.094,9.431700000000001
9,P9,5.132,9.5257,0.094,9.431700000000001
10,P9,6.017,9.5257,0.094,9.431700000000001
11,P9,7.07,9.5257,0.094,9.431700000000001
12,P9,7.522,9.5257,0.094,9.431700000000001
13,P9,8.31,9.5257,0.094,9.431700000000001
14,P9,8.912,9.5257,0.094,9.431700000000001
15,P9,9.341,9.5257,0.094,9.431700000000001
16,P9,9.935,9.5257,0.094,9.431700000000001
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.485,7.3106,0.072,7.2386
3,P7,1.054,7.3106,0.072,7.2386
4,P7,1.712,7.3106,0.072,7.2386
5,P7,2.388,7.3106,0.072,7.2386
6,P7,2.867,7.3106,0.072,7.2386
7,P7,3.84,7.3106,0.072,7.2386
8,P7,4.533,7.3106,0.072,7.2386
9,P7,5.077,7.3106,0.072,7.2386
10,P7,5.544,7.3106,0.072,7.2386
11,P7,6.133,7.3106,0.072,7.2386
12,P7,6.536,7.3106,0.072,7.2386
13,P7,7.767,7.3106,0.072,7.2386
14,P7,8.243,7.3106,0.072,7.2386
15,P7,8.684,7.3106,0.072,7.2386
16,P7,9.178,7.3106,0.072,7.2386
17,P7,9.602,7.3106,0.072,7.2386
18,P7,9.969,7.3106,0.072,7.2386
1,P6,0.112,5.0,0.062,4.938
2,P6,0.583,5.0,0.062,4.938
3,P6,1.202,5.0,0.062,4.938
4,P6,1.759,5.0,0.062,4.938
5,P6,2.292,5.0,0.062,4.938
6,P6,3.152,5.0,0.062,4.938
7,P6,3.934,5.0,0.062,4.938
8,P6,4.472,5.0,0.062,4.938
9,P6,5.105,5.0,0.062,4.938
10,P6,5.978,5.0,0.062,4.938
11,P6,6.639,5.0,0.062,4.938
12,P6,7.287,5.0,0.062,4.938
13,P6,7.823,5.0,0.062,4.938
14,P6,8.254,5.0,0.062,4.938
15,P6,8.695,5.0,0.062,4.938
16,P6,9.156,5.0,0.062,4.938
17,P6,9.59,5.0,0.062,4.938
1,P6,0.112,5.0,0.062,4.938
2,P1,0.968,0.0669,0.01,0.0569
3,P6,1.478,5.0,0.062,4.938
4,P6,2.366,5.0,0.062,4.938
5,P6,2.919,5.0,0.062,4.938
6,P6,3.463,5.0,0.062,4.938
7,P6,4.009,5.0,0.062,4.938
8,P6,4.633,5.0,0.062,4.938
9,P6,5.087,5.0,0.062,4.938
10,P6,5.755,5.0,0.062,4.938
11,P6,6.142,5.0,0.062,4.938
12,P6,6.516,5.0,0.062,4.938
13,P6,7.072,5.0,0.062,4.938
14,P6,7.662,5.0,0.062,4.938
15,P6,8.216,5.0,0.062,4.938
16,P6,8.817,5.0,0.062,4.938
17,P6,9.357,5.0,0.062,4.938
18,P6,9.932,5.0,0.062,4.938
1,P1,0.06,0.0669,0.01,0.0569
2,P8,0.602,8.808,0.083,8.725
3,P8,1.214,8.808,0.083,8.725
4,P8,1.766,8.808,0.083,8.725
5,P8,2.195,8.808,0.083,8.725
6,P8,2.838,8.808,0.083,8.725
7,P8,3.198,8.808,0.083,8.725
8,P8,3.783,8.808,0.083,8.725
9,P8,4.373,8.808,0.083,8.725
10,P8,4.781,8.808,0.083,8.725
11,P8,5.313,8.808,0.083,8.725
12,P8,5.642,8.808,0.083,8.725
13,P8,6.132,8.808,0.083,8.725
14,P8,6.63,8.808,0.083,8.725
15,P8,6.995,8.808,0.083,8.725
16,P8,7.774,8.808,0.083,8.725
17,P8,8.304,8.808,0.083,8.725
18,P8,8.877,8.808,0.083,8.725
19,P8,9.311,8.808,0.083,8.725
20,P8,9.744,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.761,7.3106,0.072,7.2386
3,P7,1.534,7.3106,0.072,7.2386
4,P7,2.48,7.3106,0.072,7.2386
5,P7,3.072,7.3106,0.072,7.2386
6,P7,3.729,7.3106,0.072,7.2386
7,P7,4.352,7.3106,0.072,7.2386
8,P7,4.825,7.3106,0.072,7.2386
9,P7,5.207,7.3106,0.072,7.2386
10,P7,5.668,7.3106,0.072,7.2386
11,P7,6.133,7.3106,0.072,7.2386
12,P7,6.63,7.3106,0.072,7.2386
13,P7,7.17,7.3106,0.072,7.2386
14,P7,7.857,7.3106,0.072,7.2386
15,P7,8.489,7.3106,0.072,7.2386
16,P7,8.976,7.3106,0.072,7.2386
17,P7,9.518,7.3106,0.072,7.2386
1,P8,0.133,8.808,0.083,8.725
2,P8,0.577,8.808,0.083,8.725
3,P8,1.367,8.808,0.083,8.725
4,P8,1.826,8.808,0.083,8.725
5,P8,2.296,8.808,0.083,8.725
6,P8,3.056,8.808,0.083,8.725
7,P8,3.765,8.808,0.083,8.725
8,P8,4.289,8.808,0.083,8.725
9,P8,4.84,8.808,0.083,8.725
10,P8,5.275,8.808,0.083,8.725
11,P8,5.785,8.808,0.083,8.725
12,P8,6.435,8.808,0.083,8.725
13,P8,6.893,8.808,0.083,8.725
14,P8,7.332,8.808,0.083,8.725
15,P8,7.825,8.808,0.083,8.725
16,P8,8.246,8.808,0.083,8.725
17,P8,8.749,8.808,0.083,8.725
18,P8,9.381,8.808,0.083,8.725
19,P8,9.992,8.808,0.083,8.725
1,P8,0.133,8.808,0.083,8.725
2,P8,0.744,8.808,0.083,8.725
3,P8,1.545,8.808,0.083,8.725
4,P8,2.351,8.808,0.083,8.725
5,P8,2.874,8.808,0.083,8.725
6,P8,3.496,8.808,0.083,8.725
7,P8,4.451,8.808,0.083,8.725
8,P8,5.155,8.808,0.083,8.725
9,P8,5.825,8.808,0.083,8.725
10,P8,6.771,8.808,0.083,8.725
11,P8,7.343,8.808,0.083,8.725
12,P8,7.912,8.808,0.083,8.725
13,P8,8.471,8.808,0.083,8.725
14,P8,9.141,8.808,0.083,8.725
15,P8,9.606,8.808,0.083,8.725
1,P4,0.091,1.192,0.041,1.151
2,P2,0.471,0.1799,0.02,0.15990000000000001
3,P5,0.897,2.6894,0.051,2.6384
4,P6,1.435,5.0,0.062,4.938
5,P3,2.046,0.4743,0.03,0.44430000000000003
6,P1,2.424,0.0669,0.01,0.0569
7,P6,3.343,5.0,0.062,4.938
8,P6,3.861,5.0,0.062,4.938
9,P6,4.276,5.0,0.062,4.938
10,P6,4.863,5.0,0.062,4.938
11,P6,5.386,5.0,0.062,4.938
12,P6,5.812,5.0,0.062,4.938
13,P6,6.495,5.0,0.062,4.938
14,P6,7.253,5.0,0.062,4.938
15,P6,7.793,5.0,0.062,4.938
16,P6,8.297,5.0,0.062,4.938
17,P6,8.741,5.0,0.062,4.938
18,P6,9.124,5.0,0.062,4.938
19,P6,9.612,5.0,0.062,4.938
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.899,9.5257,0.094,9.431700000000001
3,P9,1.617,9.5257,0.094,9.431700000000001
4,P9,2.313,9.5257,0.094,9.431700000000001
5,P9,3.001,9.5257,0.094,9.431700000000001
6,P9,3.333,9.5257,0.094,9.431700000000001
7,P9,3.857,9.5257,0.094,9.431700000000001
8,P9,4.516,9.5257,0.094,9.431700000000001
9,P9,5.163,9.5257,0.094,9.431700000000001
10,P9,5.73,9.5257,0.094,9.431700000000001
11,P9,6.356,9.5257,0.094,9.431700000000001
12,P9,6.897,9.5257,0.094,9.431700000000001
13,P9,7.374,9.5257,0.094,9.431700000000001
14,P9,7.816,9.5257,0.094,9.431700000000001
15,P9,8.305,9.5257,0.094,9.431700000000001
16,P9,8.846,9.5257,0.094,9.431700000000001
17,P9,9.373,9.5257,0.094,9.431700000000001
18,P9,9.849,9.5257,0.094,9.431700000000001
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P6,0.65,5.0,0.062,4.938
3,P6,1.254,5.0,0.062,4.938
4,P6,1.772,5.0,0.062,4.938
5,P6,2.249,5.0,0.062,4.938
6,P7,2.815,7.3106,0.072,7.2386
7,P7,4.008,7.3106,0.072,7.2386
8,P6,4.511,5.0,0.062,4.938
9,P7,5.03,7.3106,0.072,7.2386
10,P7,5.462,7.3106,0.072,7.2386
11,P7,5.959,7.3106,0.072,7.2386
12,P7,6.573,7.3106,0.072,7.2386
13,P7,7.22,7.3106,0.072,7.2386
14,P7,7.7,7.3106,0.072,7.2386
15,P7,8.14,7.3106,0.072,7.2386
16,P7,8.543,7.3106,0.072,7.2386
17,P7,9.045,7.3106,0.072,7.2386
18,P7,9.448,7.3106,0.072,7.2386
19,P7,9.857,7.3106,0.072,7.2386
1,P8,0.133,8.808,0.083,8.725
2,P8,1.096,8.808,0.083,8.725
3,P8,1.919,8.808,0.083,8.725
4,P8,2.592,8.808,0.083,8.725
5,P8,3.249,8.808,0.083,8.725
6,P8,3.828,8.808,0.083,8.725
7,P8,4.919,8.808,0.083,8.725
8,P8,5.477,8.808,0.083,8.725
9,P8,6.051,8.808,0.083,8.725
10,P8,6.555,8.808,0.083,8.725
11,P8,6.941,8.808,0.083,8.725
12,P8,7.549,8.808,0.083,8.725
13,P8,7.994,8.808,0.083,8.725
14,P8,9.153,8.808,0.083,8.725
15,P8,9.599,8.808,0.083,8.725
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P6,0.688,5.0,0.062,4.938
3,P4,1.227,1.192,0.041,1.151
4,P3,2.032,0.4743,0.03,0.44430000000000003
5,P3,2.641,0.4743,0.03,0.44430000000000003
6,P2,3.329,0.1799,0.02,0.15990000000000001
7,P6,4.099,5.0,0.062,4.938
8,P6,4.765,5.0,0.062,4.938
9,P6,5.448,5.0,0.062,4.938
10,P6,6.104,5.0,0.062,4.938
11,P6,6.602,5.0,0.062,4.938
12,P6,7.647,5.0,0.062,4.938
13,P6,8.172,5.0,0.062,4.938
14,P6,8.856,5.0,0.062,4.938
15,P6,9.388,5.0,0.062,4.938
16,P6,9.996,5.0,0.062,4.938
1,P4,0.091,1.192,0.041,1.151
2,P4,0.899,1.192,0.041,1.151
3,P9,1.691,9.5257,0.094,9.431700000000001
4,P9,2.334,9.5257,0.094,9.431700000000001
5,P9,3.083,9.5257,0.094,9.431700000000001
6,P9,3.592,9.5257,0.094,9.431700000000001
7,P9,4.339,9.5257,0.094,9.431700000000001
8,P9,4.9,9.5257,0.094,9.431700000000001
9,P9,5.571,9.5257,0.094,9.431700000000001
10,P9,6.244,9.5257,0.094,9.431700000000001
11,P9,6.768,9.5257,0.094,9.431700000000001
12,P9,7.109,9.5257,0.094,9.431700000000001
13,P9,7.71,9.5257,0.094,9.431700000000001
14,P9,8.238,9.5257,0.094,9.431700000000001
15,P9,8.722,9.5257,0.094,9.431700000000001
16,P9,9.54,9.5257,0.094,9.431700000000001
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.783,9.5257,0.094,9.431700000000001
3,P9,1.413,9.5257,0.094,9.431700000000001
4,P9,2.474,9.5257,0.094,9.431700000000001
5,P9,3.431,9.5257,0.094,9.431700000000001
6,P9,4.478,9.5257,0.094,9.431700000000001
7,P9,5.772,9.5257,0.094,9.431700000000001
8,P9,6.54,9.5257,0.094,9.431700000000001
9,P9,7.466,9.5257,0.094,9.431700000000001
10,P9,8.161,9.5257,0.094,9.431700000000001
11,P9,8.739,9.5257,0.094,9.431700000000001
12,P9,9.37,9.5257,0.094,9.431700000000001
1,P4,0.091,1.192,0.041,1.151
2,P10,0.593,9.8201,0.105,9.7151
3,P10,1.358,9.8201,0.105,9.7151
4,P10,2.014,9.8201,0.105,9.7151
5,P10,2.492,9.8201,0.105,9.7151
6,P10,2.906,9.8201,0.105,9.7151
7,P10,3.729,9.8201,0.105,9.7151
8,P10,4.441,9.8201,0.105,9.7151
9,P10,5.031,9.8201,0.105,9.7151
10,P10,5.659,9.8201,0.105,9.7151
11,P10,6.435,9.8201,0.105,9.7151
12,P10,7.152,9.8201,0.105,9.7151
13,P10,7.619,9.8201,0.105,9.7151
14,P10,8.725,9.8201,0.105,9.7151
15,P10,9.25,9.8201,0.105,9.7151
16,P10,9.957,9.8201,0.105,9.7151
1,P8,0.133,8.808,0.083,8.725
2,P10,0.694,9.8201,0.105,9.7151
3,P8,0.998,8.808,0.083,8.725
4,P8,1.508,8.808,0.083,8.725
5,P8,2.027,8.808,0.083,8.725
6,P8,2.662,8.808,0.083,8.725
7,P8,3.22,8.808,0.083,8.725
8,P8,3.79,8.808,0.083,8.725
9,P8,4.321,8.808,0.083,8.725
10,P8,5.01,8.808,0.083,8.725
11,P8,5.646,8.808,0.083,8.725
12,P8,6.155,8.808,0.083,8.725
13,P8,6.579,8.808,0.083,8.725
14,P8,7.271,8.808,0.083,8.725
15,P8,7.873,8.808,0.083,8.725
16,P8,8.507,8.808,0.083,8.725
17,P8,9.148,8.808,0.083,8.725
18,P8,9.666,8.808,0.083,8.725
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.978,9.5257,0.094,9.431700000000001
3,P9,1.714,9.5257,0.094,9.431700000000001
4,P9,2.277,9.5257,0.094,9.431700000000001
5,P9,2.918,9.5257,0.094,9.431700000000001
6,P9,3.589,9.5257,0.094,9.431700000000001
7,P9,4.205,9.5257,0.094,9.431700000000001
8,P9,5.119,9.5257,0.094,9.431700000000001
9,P9,5.825,9.5257,0.094,9.431700000000001
10,P9,6.461,9.5257,0.094,9.431700000000001
11,P9,7.581,9.5257,0.094,9.431700000000001
12,P9,8.152,9.5257,0.094,9.431700000000001
13,P9,8.691,9.5257,0.094,9.431700000000001
14,P9,9.212,9.5257,0.094,9.431700000000001
15,P9,9.847,9.5257,0.094,9.431700000000001
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P7,0.58,7.3106,0.072,7.2386
3,P7,1.186,7.3106,0.072,7.2386
4,P7,1.703,7.3106,0.072,7.2386
5,P7,2.567,7.3106,0.072,7.2386
6,P7,3.671,7.3106,0.072,7.2386
7,P7,4.6,7.3106,0.072,7.2386
8,P7,5.284,7.3106,0.072,7.2386
9,P7,5.784,7.3106,0.072,7.2386
10,P7,6.525,7.3106,0.072,7.2386
11,P7,6.965,7.3106,0.072,7.2386
12,P7,7.503,7.3106,0.072,7.2386
13,P7,8.097,7.3106,0.072,7.2386
14,P7,8.689,7.3106,0.072,7.2386
15,P7,9.311,7.3106,0.072,7.2386
16,P7,9.803,7.3106,0.072,7.2386
1,P8,0.133,8.808,0.083,8.725
2,P8,0.75,8.808,0.083,8.725
3,P8,1.617,8.808,0.083,8.725
4,P8,2.395,8.808,0.083,8.725
5,P8,2.918,8.808,0.083,8.725
6,P8,3.892,8.808,0.083,8.725
7,P8,4.336,8.808,0.083,8.725
8,P8,5.129,8.808,0.083,8.725
9,P8,5.871,8.808,0.083,8.725
10,P8,6.411,8.808,0.083,8.725
11,P8,6.945,8.808,0.083,8.725
12,P8,7.469,8.808,0.083,8.725
13,P8,7.873,8.808,0.083,8.725
14,P8,8.559,8.808,0.083,8.725
15,P8,9.842,8.808,0.083,8.725
1,P4,0.091,1.192,0.041,1.151
2,P9,0.881,9.5257,0.094,9.431700000000001
3,P9,1.867,9.5257,0.094,9.431700000000001
4,P9,2.292,9.5257,0.094,9.431700000000001
5,P9,3.194,9.5257,0.094,9.431700000000001
6,P9,3.71,9.5257,0.094,9.431700000000001
7,P9,4.244,9.5257,0.094,9.431700000000001
8,P9,4.797,9.5257,0.094,9.431700000000001
9,P9,5.542,9.5257,0.094,9.431700000000001
10,P9,6.108,9.5257,0.094,9.431700000000001
11,P9,6.776,9.5257,0.094,9.431700000000001
12,P9,7.352,9.5257,0.094,9.431700000000001
13,P9,7.809,9.5257,0.094,9.431700000000001
14,P9,8.207,9.5257,0.094,9.431700000000001
15,P9,8.928,9.5257,0.094,9.431700000000001
16,P9,9.855,9.5257,0.094,9.431700000000001
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.612,2.6894,0.051,2.6384
3,P6,1.163,5.0,0.062,4.938
4,P5,1.653,2.6894,0.051,2.6384
5,P5,2.174,2.6894,0.051,2.6384
6,P5,2.755,2.6894,0.051,2.6384
7,P5,3.084,2.6894,0.051,2.6384
8,P5,3.591,2.6894,0.051,2.6384
9,P5,4.082,2.6894,0.051,2.6384
10,P5,4.693,2.6894,0.051,2.6384
11,P5,5.024,2.6894,0.051,2.6384
12,P5,5.723,2.6894,0.051,2.6384
13,P6,6.254,5.0,0.062,4.938
14,P5,6.943,2.6894,0.051,2.6384
15,P6,7.329,5.0,0.062,4.938
16,P6,7.704,5.0,0.062,4.938
17,P6,8.203,5.0,0.062,4.938
18,P6,8.827,5.0,0.062,4.938
19,P6,9.376,5.0,0.062,4.938
20,P6,9.978,5.0,0.062,4.938
1,P6,0.112,5.0,0.062,4.938
2,P6,0.677,5.0,0.062,4.938
3,P6,1.404,5.0,0.062,4.938
4,P6,1.969,5.0,0.062,4.938
5,P6,2.407,5.0,0.062,4.938
6,P6,3.079,5.0,0.062,4.938
7,P6,3.685,5.0,0.062,4.938
8,P6,4.229,5.0,0.062,4.938
9,P6,4.654,5.0,0.062,4.938
10,P6,5.191,5.0,0.062,4.938
11,P6,5.804,5.0,0.062,4.938
12,P6,6.37,5.0,0.062,4.938
13,P6,6.785,5.0,0.062,4.938
14,P6,7.481,5.0,0.062,4.938
15,P6,8.253,5.0,0.062,4.938
16,P6,8.803,5.0,0.062,4.938
17,P6,9.571,5.0,0.062,4.938
18,P6,9.885,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.488,2.6894,0.051,2.6384
3,P3,0.93,0.4743,0.03,0.44430000000000003
4,P5,1.517,2.6894,0.051,2.6384
5,P5,2.234,2.6894,0.051,2.6384
6,P5,2.806,2.6894,0.051,2.6384
