epoch,production,u,utility,delivered_reward
808,P9,9.431126,9.585769,9.5257
808,P10,0.0,0.20722479,9.8201
809,P1,0.022760002,-0.3722811,0.0669
809,P2,0.0,-0.4947935,0.1799
809,P3,0.17772,0.9525117,0.4743
809,P4,0.0,-2.075797,1.192
809,P5,0.0,0.38323963,2.6894
809,P6,0.0,-0.18759488,5.0
809,P7,0.0,0.90624815,7.3106
809,P8,8.723522,10.545076,8.808
809,P9,0.0,-0.21707249,9.5257
809,P10,0.0,-1.2567073,9.8201
810,P1,0.0,-1.6279501,0.0669
810,P2,0.0,0.19408211,0.1799
810,P3,0.0,-0.8783601,0.4743
810,P4,0.0,0.60347944,1.192
810,P5,1.0553601,1.2364798,2.6894
810,P6,4.9374986,5.6114717,5.0
810,P7,0.0,1.2524027,7.3106
810,P8,0.0,-0.28791308,8.808
810,P9,0.0,-0.005553666,9.5257
810,P10,0.0,1.05014,9.8201
811,P1,0.0,0.69138724,0.0669
811,P2,0.0,0.82533246,0.1799
811,P3,0.0,-1.1309615,0.4743
811,P4,0.0,0.33543515,1.192
811,P5,0.0,-0.04447064,2.6894
811,P6,4.9371643,6.101015,5.0
811,P7,0.0,0.404094,7.3106
811,P8,0.0,-0.35481575,8.808
811,P9,0.0,0.14430964,9.5257
811,P10,0.0,-1.8408766,9.8201
812,P1,0.0,-1.006082,0.0669
812,P2,0.0,-0.71335334,0.1799
812,P3,0.0,0.44174516,0.4743
812,P4,0.0,-0.12238807,1.192
812,P5,1.0553601,1.9180688,2.6894
812,P6,0.0,0.4889427,5.0
812,P7,7.2378645,7.5139813,7.3106
812,P8,0.0,0.55358475,8.808
812,P9,0.0,0.49938428,9.5257
812,P10,0.0,-0.13771547,9.8201
813,P1,0.022760002,-0.48283997,0.0669
813,P2,0.06396001,0.7585981,0.1799
813,P3,0.0,0.6978459,0.4743
813,P4,0.90238404,1.2075884,1.192
813,P5,0.0,-1.0340898,2.6894
813,P6,4.9272513,5.289124,5.0
813,P7,0.0,1.2418901,7.3106
813,P8,0.0,0.031005263,8.808
813,P9,0.0,0.45362714,9.5257
813,P10,0.0,0.8636497,9.8201
814,P1,0.0,1.0946442,0.0669
814,P2,0.0,0.3557758,0.1799
814,P3,0.17772,-0.57417464,0.4743
814,P4,0.46040002,0.88597953,1.192
814,P5,0.0,-0.1442293,2.6894
814,P6,0.0,-0.72933215,5.0
814,P7,0.0,-0.18998626,7.3106
814,P8,0.0,0.7881348,8.808
814,P9,9.429039,10.535754,9.5257
814,P10,0.0,-0.21035026,9.8201
815,P1,0.022760002,-0.2452958,0.0669
815,P2,0.0,-1.0588042,0.1799
815,P3,0.0,-1.6931646,0.4743
815,P4,0.0,-0.42306918,1.192
815,P5,0.0,-0.6482334,2.6894
815,P6,1.9752,2.4257216,5.0
815,P7,7.235196,7.889873,7.3106
815,P8,0.0,-1.7399695,8.808
815,P9,0.0,-0.031373896,9.5257
815,P10,0.0,0.2865586,9.8201
816,P1,0.0,1.3307296,0.0669
816,P2,0.0,-1.3457414,0.1799
816,P3,0.0,-0.23374231,0.4743
816,P4,0.0,-0.85054195,1.192
816,P5,0.0,-0.70220757,2.6894
816,P6,0.0,-0.038624875,5.0
816,P7,0.0,-0.3963127,7.3106
816,P8,0.0,0.84993744,8.808
816,P9,9.429039,8.481161,9.5257
816,P10,0.0,-0.39540106,9.8201
817,P1,0.022760002,-2.352378,0.0669
817,P2,0.0,1.7196862,0.1799
817,P3,0.0,-0.64075124,0.4743
817,P4,0.0,1.6662313,1.192
817,P5,0.0,0.93125796,2.6894
817,P6,4.9371643,7.480276,5.0
817,P7,0.0,-0.40895402,7.3106
817,P8,0.0,0.53108597,8.808
817,P9,0.0,-0.749875,9.5257
817,P10,0.0,1.2399558,9.8201
818,P1,0.0,-1.4125615,0.0669
818,P2,0.0,-0.59154284,0.1799
818,P3,0.0,-0.52813077,0.4743
818,P4,0.0,0.9641632,1.192
818,P5,0.0,0.4299766,2.6894
818,P6,0.0,-1.6592789,5.0
818,P7,0.0,-0.029131083,7.3106
818,P8,0.0,0.9194925,8.808
818,P9,9.430742,7.3898573,9.5257
818,P10,0.0,-0.2964638,9.8201
819,P1,0.0,-0.0717584,0.0669
819,P2,0.0,-1.4405439,0.1799
819,P3,0.0,-0.28991926,0.4743
819,P4,0.0,1.0323069,1.192
819,P5,0.0,-0.18213098,2.6894
819,P6,0.0,0.9903198,5.0
819,P7,7.2373743,7.0197105,7.3106
819,P8,0.0,-0.14018904,8.808
819,P9,0.0,-0.016963432,9.5257
819,P10,0.0,1.9874103,9.8201
820,P1,0.0,-0.06375233,0.0669
820,P2,0.06396001,-0.13648123,0.1799
820,P3,0.284352,1.9626422,0.4743
820,P4,0.0,-0.1344825,1.192
820,P5,0.0,-0.2371736,2.6894
820,P6,0.0,-1.2283602,5.0
820,P7,7.2329273,7.0609064,7.3106
820,P8,0.0,-0.91443443,8.808
820,P9,0.0,-0.35689285,9.5257
820,P10,0.0,0.12488032,9.8201
821,P1,0.0,-0.15916978,0.0669
821,P2,0.0,1.2814335,0.1799
821,P3,0.0,-1.8908004,0.4743
821,P4,0.0,-0.11610364,1.192
821,P5,0.0,-0.0045266594,2.6894
821,P6,0.0,-0.3925255,5.0
821,P7,0.0,0.8193242,7.3106
821,P8,0.0,0.16984166,8.808
821,P9,0.0,0.8686385,9.5257
821,P10,9.714114,10.593419,9.8201
822,P1,0.0,0.15026379,0.0669
822,P2,0.0,0.6984713,0.1799
822,P3,0.0,-0.51891536,0.4743
822,P4,0.0,1.0447301,1.192
822,P5,0.0,-0.80522865,2.6894
822,P6,0.0,-0.51216406,5.0
822,P7,0.0,0.47058392,7.3106
822,P8,8.722538,9.113216,8.808
822,P9,0.0,0.16353293,9.5257
822,P10,0.0,-0.5007823,9.8201
823,P1,0.0,1.4341712,0.0669
823,P2,0.0,2.527467,0.1799
823,P3,0.0,-0.47627974,0.4743
823,P4,0.0,-1.0640008,1.192
823,P5,1.0553601,-1.8395519,2.6894
823,P6,4.9366074,3.399806,5.0
823,P7,0.0,0.12737043,7.3106
823,P8,0.0,0.6520218,8.808
823,P9,0.0,-0.51511914,9.5257
823,P10,0.0,0.12339808,9.8201
824,P1,0.0,1.1649529,0.0669
824,P2,0.102336004,-0.6205049,0.1799
824,P3,0.0,-0.8560873,0.4743
824,P4,0.0,-0.27766633,1.192
824,P5,0.0,-0.16598986,2.6894
824,P6,0.0,-0.54420346,5.0
824,P7,0.0,-0.5046257,7.3106
824,P8,0.0,-0.75737816,8.808
824,P9,0.0,-1.310663,9.5257
824,P10,9.710532,10.224419,9.8201
825,P1,0.0,-0.26079565,0.0669
825,P2,0.0,0.79296803,0.1799
825,P3,0.0,0.345886,0.4743
825,P4,0.0,-0.00825949,1.192
825,P5,0.0,-0.24518958,2.6894
825,P6,4.9371643,6.267853,5.0
825,P7,0.0,0.6636162,7.3106
825,P8,0.0,-3.3524058,8.808
825,P9,0.0,-0.5347784,9.5257
825,P10,0.0,0.4560662,9.8201
826,P1,0.0,-0.5766013,0.0669
826,P2,0.0,0.53973365,0.1799
826,P3,0.0,-0.16321753,0.4743
826,P4,0.0,-0.11577126,1.192
826,P5,0.0,-0.9382187,2.6894
826,P6,0.0,-0.10297625,5.0
826,P7,0.0,0.62667626,7.3106
826,P8,8.723522,6.831334,8.808
826,P9,0.0,0.16961129,9.5257
826,P10,0.0,1.0817395,9.8201
827,P1,0.0,-1.0284255,0.0669
827,P2,0.0,0.7845374,0.1799
827,P3,0.0,-0.759371,0.4743
827,P4,0.0,0.3321878,1.192
827,P5,0.0,-3.0230267,2.6894
827,P6,0.0,-0.092845336,5.0
827,P7,0.0,0.21034616,7.3106
827,P8,0.0,0.11184064,8.808
827,P9,0.0,1.830559,9.5257
827,P10,9.712359,10.142553,9.8201
828,P1,0.0,-0.21496823,0.0669
828,P2,0.0,-1.1678919,0.1799
828,P3,0.0,-0.44966468,0.4743
828,P4,0.0,-0.52755845,1.192
828,P5,0.0,1.3436978,2.6894
828,P6,0.0,-0.10964382,5.0
828,P7,7.2365575,6.9582934,7.3106
828,P8,0.0,-0.9460287,8.808
828,P9,0.0,0.47672316,9.5257
828,P10,0.0,0.06870677,9.8201
829,P1,0.0,-0.23225023,0.0669
829,P2,0.0,0.52969545,0.1799
829,P3,0.0,-0.29938546,0.4743
829,P4,0.0,-1.131196,1.192
829,P5,0.0,-0.39085326,2.6894
829,P6,4.9376993,5.5654087,5.0
829,P7,0.0,0.45500994,7.3106
829,P8,0.0,0.9628335,8.808
829,P9,0.0,0.61678976,9.5257
829,P10,0.0,0.048279203,9.8201
830,P1,0.0,-0.39256027,0.0669
830,P2,0.0,0.3314905,0.1799
830,P3,0.0,-0.6775992,0.4743
830,P4,0.0,-0.23615012,1.192
830,P5,0.0,0.5896403,2.6894
830,P6,0.0,1.2191978,5.0
830,P7,0.0,-2.2803285,7.3106
830,P8,3.4899998,2.579988,8.808
830,P9,0.0,1.8875191,9.5257
830,P10,9.712359,9.816248,9.8201
831,P1,0.0,0.82626677,0.0669
831,P2,0.0,0.25954974,0.1799
831,P3,0.0,-0.25896034,0.4743
831,P4,0.46040002,0.25448832,1.192
831,P5,0.0,0.72634995,2.6894
831,P6,0.0,0.27785566,5.0
831,P7,0.0,-0.26360822,7.3106
831,P8,0.0,0.173026,8.808
831,P9,9.429039,9.011992,9.5257
831,P10,0.0,-0.39845347,9.8201
832,P1,0.0,1.6132168,0.0669
832,P2,0.06396001,0.3131061,0.1799
832,P3,0.0,0.38982654,0.4743
832,P4,0.46040002,0.22452918,1.192
832,P5,0.0,-0.032291546,2.6894
832,P6,0.0,-1.1692117,5.0
832,P7,0.0,-0.77041596,7.3106
832,P8,8.722538,7.7685084,8.808
832,P9,0.0,4.60512,9.5257
832,P10,0.0,-0.0352728,9.8201
833,P1,0.0,1.2060406,0.0669
833,P2,0.0,0.6084506,0.1799
833,P3,0.0,-0.93570596,0.4743
833,P4,0.0,-0.69695556,1.192
833,P5,0.0,-1.4268482,2.6894
833,P6,0.0,-1.3217356,5.0
833,P7,0.0,1.222519,7.3106
833,P8,0.0,-0.8728994,8.808
833,P9,0.0,-1.0285578,9.5257
833,P10,9.712359,10.188452,9.8201
834,P1,0.0,2.0660257,0.0669
834,P2,0.0,1.7610958,0.1799
834,P3,0.0,1.9629873,0.4743
834,P4,0.0,0.30274475,1.192
834,P5,0.0,-0.20486039,2.6894
834,P6,0.0,0.53641933,5.0
834,P7,7.238441,6.85769,7.3106
834,P8,0.0,-1.1930298,8.808
834,P9,0.0,0.36369056,9.5257
834,P10,0.0,0.91809255,9.8201
835,P1,0.0,0.21427096,0.0669
835,P2,0.0,-0.9700055,0.1799
835,P3,0.0,-1.5990946,0.4743
835,P4,0.0,0.6300556,1.192
835,P5,1.0553601,0.9992443,2.6894
835,P6,0.0,-2.0770586,5.0
835,P7,0.0,0.69738954,7.3106
835,P8,0.0,1.4507436,8.808
835,P9,9.429039,8.926691,9.5257
835,P10,0.0,0.29409632,9.8201
836,P1,0.0,-1.5557127,0.0669
836,P2,0.0,0.28622743,0.1799
836,P3,0.0,-0.22542444,0.4743
836,P4,0.46040002,0.7015424,1.192
836,P5,2.6349542,3.097202,2.6894
836,P6,0.0,-1.4906086,5.0
836,P7,5.675062,5.084039,7.3106
836,P8,0.0,-0.5882441,8.808
836,P9,0.0,-0.29098782,9.5257
836,P10,0.0,-0.33570406,9.8201
837,P1,0.0,0.36289304,0.0669
837,P2,0.0,-2.7770605,0.1799
837,P3,0.0,-0.11573489,0.4743
837,P4,0.0,0.661636,1.192
837,P5,0.0,0.03293487,2.6894
837,P6,4.9376993,3.4252012,5.0
837,P7,0.0,-0.41849405,7.3106
837,P8,0.0,-0.7581495,8.808
837,P9,0.0,0.25324744,9.5257
837,P10,0.0,-0.016713733,9.8201
838,P1,0.0,-0.033968158,0.0669
838,P2,0.0,1.105738,0.1799
838,P3,0.0,0.47929993,0.4743
838,P4,0.0,-0.5296568,1.192
838,P5,0.0,-0.7579258,2.6894
838,P6,0.0,-0.30022794,5.0
838,P7,0.0,0.066504255,7.3106
838,P8,8.724113,10.046797,8.808
838,P9,0.0,1.7547417,9.5257
838,P10,0.0,-0.493707,9.8201
839,P1,0.0,-0.70391035,0.0669
839,P2,0.0,0.7102711,0.1799
839,P3,0.0,-1.9038992,0.4743
839,P4,0.0,-0.53425974,1.192
839,P5,0.0,-0.6517479,2.6894
839,P6,0.0,-0.18454455,5.0
839,P7,0.0,-0.73061305,7.3106
839,P8,8.723522,7.828019,8.808
839,P9,0.0,-0.94844323,9.5257
839,P10,0.0,0.5010754,9.8201
840,P1,0.0,1.0642419,0.0669
840,P2,0.0,-1.5047264,0.1799
840,P3,0.0,0.777179,0.4743
840,P4,0.0,-0.2355406,1.192
840,P5,1.0553601,1.7061083,2.6894
840,P6,0.0,0.39626226,5.0
840,P7,0.0,0.09653537,7.3106
840,P8,8.722538,8.270599,8.808
840,P9,0.0,-0.7902969,9.5257
840,P10,0.0,0.19793701,9.8201
841,P1,0.0,0.69245857,0.0669
841,P2,0.0,2.2802055,0.1799
841,P3,0.17772,0.59514356,0.4743
841,P4,0.0,-0.17377363,1.192
841,P5,0.0,-0.104272515,2.6894
841,P6,0.0,-0.31650817,5.0
841,P7,0.0,-0.42935807,7.3106
841,P8,0.0,0.91825473,8.808
841,P9,0.0,-0.16956797,9.5257
841,P10,9.712359,8.999746,9.8201
842,P1,0.022760002,0.87435853,0.0669
842,P2,0.0,-2.1304615,0.1799
842,P3,0.0,0.5770148,0.4743
842,P4,0.0,0.46901333,1.192
842,P5,0.0,0.774313,2.6894
842,P6,0.0,-0.40998173,5.0
842,P7,0.0,0.24307398,7.3106
842,P8,8.718163,8.924156,8.808
842,P9,0.0,0.40017092,9.5257
842,P10,0.0,0.2715265,9.8201
843,P1,0.0,-0.12670086,0.0669
843,P2,0.0,0.79488796,0.1799
843,P3,0.0,-0.7130967,0.4743
843,P4,0.0,-0.24916019,1.192
843,P5,0.0,0.26951703,2.6894
843,P6,0.0,-0.016216282,5.0
843,P7,0.0,-0.80307317,7.3106
843,P8,0.0,-0.91580534,8.808
843,P9,0.0,-1.2883062,9.5257
843,P10,9.712359,10.09301,9.8201
844,P1,0.0,-0.5644602,0.0669
844,P2,0.0,-0.23021768,0.1799
844,P3,0.0,0.48800713,0.4743
844,P4,0.0,-0.032768663,1.192
844,P5,0.0,-0.8979084,2.6894
844,P6,4.9366074,3.6054628,5.0
844,P7,0.0,-0.05344313,7.3106
844,P8,0.0,0.8052923,8.808
844,P9,0.0,0.16023284,9.5257
844,P10,0.0,1.4302002,9.8201
845,P1,0.022760002,-0.7026602,0.0669
845,P2,0.0,-0.34412372,0.1799
845,P3,0.0,0.39127535,0.4743
845,P4,0.0,-0.49794096,1.192
845,P5,0.0,-0.22480921,2.6894
845,P6,4.9371643,3.7982848,5.0
845,P7,0.0,1.7269698,7.3106
845,P8,0.0,0.4806651,8.808
845,P9,0.0,-0.21292211,9.5257
845,P10,0.0,-0.32824606,9.8201
846,P1,0.036416,0.15588239,0.0669
846,P2,0.06396001,-1.0399693,0.1799
846,P3,0.0,0.19012858,0.4743
846,P4,0.46040002,-0.5693244,1.192
846,P5,0.0,-0.37350234,2.6894
846,P6,0.0,0.20351154,5.0
846,P7,0.0,-1.9438877,7.3106
846,P8,0.0,0.35400736,8.808
846,P9,0.0,-0.123026036,9.5257
846,P10,9.710532,9.499672,9.8201
847,P1,0.022760002,0.63548297,0.0669
847,P2,0.0,1.2979163,0.1799
847,P3,0.0,0.6514919,0.4743
847,P4,0.46040002,-0.4484999,1.192
847,P5,0.0,0.2988747,2.6894
847,P6,0.0,-0.28690934,5.0
847,P7,7.2365575,6.526374,7.3106
847,P8,0.0,-0.03342371,8.808
847,P9,0.0,-0.29491025,9.5257
847,P10,0.0,-0.4284633,9.8201
848,P1,0.0,-0.41966158,0.0669
848,P2,0.0,0.6211129,0.1799
848,P3,0.0,-0.46622282,0.4743
848,P4,0.0,-2.2748024,1.192
848,P5,1.0553601,0.86910284,2.6894
848,P6,0.0,1.0381215,5.0
848,P7,0.0,-0.3113181,7.3106
848,P8,0.0,0.05354535,8.808
848,P9,9.427265,7.5601816,9.5257
848,P10,0.0,-0.88230747,9.8201
849,P1,0.022760002,-0.14697897,0.0669
849,P2,0.0,1.8897423,0.1799
849,P3,0.0,2.445078,0.4743
849,P4,0.0,0.49231607,1.192
849,P5,0.0,-0.62041354,2.6894
849,P6,0.0,1.0202078,5.0
849,P7,7.238335,7.2537856,7.3106
849,P8,0.0,-0.31879961,8.808
849,P9,0.0,-0.635368,9.5257
849,P10,0.0,-1.854987,9.8201
850,P1,0.0,1.7232072,0.0669
850,P2,0.0,-0.024440395,0.1799
850,P3,0.0,0.19224128,0.4743
850,P4,0.46040002,0.42225266,1.192
850,P5,0.0,-1.8165054,2.6894
850,P6,0.0,-0.9966242,5.0
850,P7,0.0,1.1431112,7.3106
850,P8,0.0,-0.7057225,8.808
850,P9,0.0,1.0986389,9.5257
850,P10,9.712359,10.148899,9.8201
851,P1,0.0,-0.3712318,0.0669
851,P2,0.06396001,0.18810967,0.1799
851,P3,0.0,-0.17347883,0.4743
851,P4,0.0,0.26129207,1.192
851,P5,0.0,-0.77034336,2.6894
851,P6,0.0,0.70415944,5.0
851,P7,0.0,0.6449433,7.3106
851,P8,0.0,2.426857,8.808
851,P9,0.0,-1.035996,9.5257
851,P10,9.712359,9.6871605,9.8201
852,P1,0.0,-1.358934,0.0669
852,P2,0.0,0.42737523,0.1799
852,P3,0.0,0.24322096,0.4743
852,P4,0.0,0.27479526,1.192
852,P5,0.0,0.78548115,2.6894
852,P6,0.0,-0.067900494,5.0
852,P7,0.0,0.5077977,7.3106
852,P8,0.0,1.2285708,8.808
852,P9,9.430103,7.981935,9.5257
852,P10,0.0,-0.40608522,9.8201
853,P1,0.0,0.19056967,0.0669
853,P2,0.0,-0.7656157,0.1799
853,P3,0.17772,0.7784948,0.4743
853,P4,0.0,3.2144725,1.192
853,P5,0.0,-0.05555617,2.6894
853,P6,1.9752,2.1184752,5.0
853,P7,7.235196,6.281251,7.3106
853,P8,0.0,0.06191462,8.808
853,P9,0.0,0.17657353,9.5257
853,P10,0.0,0.09130855,9.8201
854,P1,0.0,0.18569645,0.0669
854,P2,0.0,-0.058160946,0.1799
854,P3,0.0,-0.102286585,0.4743
854,P4,0.0,-1.3629197,1.192
854,P5,0.0,0.50190955,2.6894
854,P6,0.0,-1.0531682,5.0
854,P7,0.0,0.3702312,7.3106
854,P8,0.0,-0.098414056,8.808
854,P9,0.0,-1.0749497,9.5257
854,P10,9.713456,8.848279,9.8201
855,P1,0.0,-0.31331515,0.0669
855,P2,0.06396001,0.6587925,0.1799
855,P3,0.0,-2.1548338,0.4743
855,P4,0.0,-0.2237973,1.192
855,P5,0.0,-0.28076515,2.6894
855,P6,4.9371643,7.4476337,5.0
855,P7,0.0,0.7903626,7.3106
855,P8,0.0,-0.98134583,8.808
855,P9,0.0,0.4019447,9.5257
855,P10,0.0,0.18145552,9.8201
856,P1,0.022760002,0.8454871,0.0669
856,P2,0.0,-0.9346764,0.1799
856,P3,0.0,1.1353651,0.4743
856,P4,0.0,0.4009886,1.192
856,P5,0.0,0.8499569,2.6894
856,P6,4.9374986,4.664013,5.0
856,P7,0.0,0.472225,7.3106
856,P8,0.0,-0.2615965,8.808
856,P9,0.0,-0.8149139,9.5257
856,P10,0.0,-1.4055016,9.8201
857,P1,0.0,-0.14157563,0.0669
857,P2,0.0,1.1473898,0.1799
857,P3,0.0,0.32375807,0.4743
857,P4,0.0,-0.4658272,1.192
857,P5,2.0685058,1.6086586,2.6894
857,P6,3.16032,3.8766243,5.0
857,P7,0.0,-0.03450451,7.3106
857,P8,0.0,0.51773703,8.808
857,P9,0.0,-1.1127112,9.5257
857,P10,9.707487,11.386808,9.8201
858,P1,0.022760002,1.3215431,0.0669
858,P2,0.0,-0.050557,0.1799
858,P3,0.0,2.2608109,0.4743
858,P4,0.46040002,0.95495737,1.192
858,P5,0.0,0.1439687,2.6894
858,P6,0.0,-1.069094,5.0
858,P7,0.0,-0.31415182,7.3106
858,P8,0.0,1.237631,8.808
858,P9,9.424309,9.459125,9.5257
858,P10,0.0,0.8045724,9.8201
859,P1,0.0,1.2677547,0.0669
859,P2,0.0,-0.536562,0.1799
859,P3,0.0,0.025621183,0.4743
859,P4,0.0,0.04748547,1.192
859,P5,0.0,0.54094136,2.6894
859,P6,0.0,-1.523934,5.0
859,P7,0.0,-0.84355944,7.3106
859,P8,8.722538,8.029973,8.808
859,P9,0.0,-0.8064826,9.5257
859,P10,0.0,-0.8850513,9.8201
860,P1,0.0,0.59219694,0.0669
860,P2,0.0,0.30646482,0.1799
860,P3,0.0,-1.7386575,0.4743
860,P4,0.0,0.17907219,1.192
860,P5,0.0,-0.17401014,2.6894
860,P6,0.0,0.035907287,5.0
860,P7,0.0,1.5052444,7.3106
860,P8,0.0,1.7759259,8.808
860,P9,0.0,-0.6078006,9.5257
860,P10,9.713456,8.479008,9.8201
861,P1,0.0,0.8991175,0.0669
861,P2,0.0,0.87808824,0.1799
861,P3,0.0,0.2456512,0.4743
861,P4,0.0,0.0057660374,1.192
861,P5,0.0,1.1490549,2.6894
861,P6,4.9356785,3.7047665,5.0
861,P7,0.0,-0.39735386,7.3106
861,P8,0.0,0.80819243,8.808
861,P9,0.0,-0.031339657,9.5257
861,P10,0.0,0.39781204,9.8201
862,P1,0.0,0.12883908,0.0669
862,P2,0.0,-2.1346862,0.1799
862,P3,0.0,0.86069673,0.4743
862,P4,0.0,0.060449407,1.192
862,P5,1.6885761,0.4433483,2.6894
862,P6,0.0,-0.8619539,5.0
862,P7,0.0,0.30196285,7.3106
862,P8,0.0,0.1559444,8.808
862,P9,9.427265,10.001058,9.5257
862,P10,0.0,-0.78047144,9.8201
863,P1,0.0,-0.24417754,0.0669
863,P2,0.0,-0.94452727,0.1799
863,P3,0.17772,0.99250627,0.4743
863,P4,0.0,-0.2738651,1.192
863,P5,0.0,0.23996435,2.6894
863,P6,0.0,2.0849223,5.0
863,P7,0.0,-0.34425548,7.3106
863,P8,0.0,0.9874976,8.808
863,P9,0.0,0.31579658,9.5257
863,P10,9.693953,9.585739,9.8201
864,P1,0.0,-0.56418425,0.0669
864,P2,0.0,-1.0899254,0.1799
864,P3,0.17772,-0.16565718,0.4743
864,P4,0.0,-0.6718727,1.192
864,P5,1.0553601,1.2588838,2.6894
864,P6,4.9374986,5.1824856,5.0
864,P7,0.0,0.3671221,7.3106
864,P8,0.0,-1.1641845,8.808
864,P9,0.0,0.8567503,9.5257
864,P10,0.0,0.27579483,9.8201
865,P1,0.0,0.6776733,0.0669
865,P2,0.06396001,2.023742,0.1799
865,P3,0.17772,1.0344741,0.4743
865,P4,0.0,-1.1479228,1.192
865,P5,0.0,0.2263912,2.6894
865,P6,1.9752,3.1292334,5.0
865,P7,0.0,0.101449415,7.3106
865,P8,8.713604,8.868769,8.808
865,P9,0.0,-1.3816128,9.5257
865,P10,0.0,-0.6326536,9.8201
866,P1,0.022760002,-0.9102916,0.0669
866,P2,0.0,-0.083186775,0.1799
866,P3,0.17772,-0.13000177,0.4743
866,P4,0.73664004,1.513946,1.192
866,P5,0.0,-0.1426267,2.6894
866,P6,0.0,-0.26546785,5.0
866,P7,0.0,-0.40306297,7.3106
866,P8,0.0,0.62316287,8.808
866,P9,9.427265,8.641746,9.5257
866,P10,0.0,0.55780417,9.8201
867,P1,0.0,-0.26469922,0.0669
867,P2,0.0,0.013394469,0.1799
867,P3,0.0,-1.3725655,0.4743
867,P4,0.0,-0.24746059,1.192
867,P5,0.0,-0.0069173635,2.6894
867,P6,0.0,0.13464668,5.0
867,P7,0.0,-0.6529501,7.3106
867,P8,8.722538,8.39483,8.808
867,P9,0.0,0.59829336,9.5257
867,P10,0.0,-2.7323413,9.8201
868,P1,0.0,-0.76515067,0.0669
868,P2,0.06396001,-0.58023715,0.1799
868,P3,0.0,0.53901225,0.4743
868,P4,0.90238404,-0.20791543,1.192
868,P5,0.0,0.4161926,2.6894
868,P6,0.0,0.20571749,5.0
868,P7,0.0,-0.18863589,7.3106
868,P8,0.0,0.2336798,8.808
868,P9,9.397482,9.600094,9.5257
868,P10,0.0,-1.5447558,9.8201
869,P1,0.0,0.2794846,0.0669
869,P2,0.0,0.7082175,0.1799
869,P3,0.17772,-1.5853455,0.4743
869,P4,0.0,-2.0470066,1.192
869,P5,2.6326568,1.6143649,2.6894
869,P6,0.0,0.7225304,5.0
869,P7,0.0,0.32288328,7.3106
869,P8,8.578453,7.1090555,8.808
869,P9,0.0,0.94010264,9.5257
869,P10,0.0,-0.9278215,9.8201
870,P1,0.0,-1.5335839,0.0669
870,P2,0.06396001,-0.11942773,0.1799
870,P3,0.17772,0.29561073,0.4743
870,P4,0.0,-0.77665216,1.192
870,P5,0.0,0.7560564,2.6894
870,P6,0.0,-1.2168583,5.0
870,P7,7.235196,6.4125085,7.3106
870,P8,0.0,0.7352064,8.808
870,P9,0.0,-0.9819339,9.5257
870,P10,0.0,1.0120145,9.8201
871,P1,0.0,0.8258706,0.0669
871,P2,0.0,0.027151795,0.1799
871,P3,0.0,0.5470978,0.4743
871,P4,0.0,-0.3821549,1.192
871,P5,0.0,-0.2622506,2.6894
871,P6,0.0,0.5477862,5.0
871,P7,0.0,-1.4999638,7.3106
871,P8,0.0,-0.37784496,8.808
871,P9,0.0,-0.3383552,9.5257
871,P10,9.713456,9.876681,9.8201
872,P1,0.0,0.40042055,0.0669
872,P2,0.0,2.8537657,0.1799
872,P3,0.0,0.14210358,0.4743
872,P4,0.0,-0.2748676,1.192
872,P5,0.0,-0.017248543,2.6894
872,P6,0.0,0.10923679,5.0
872,P7,0.0,0.90771484,7.3106
872,P8,0.0,-0.16570267,8.808
872,P9,9.429039,8.361253,9.5257
872,P10,0.0,0.014411729,9.8201
873,P1,0.0,-0.3136789,0.0669
873,P2,0.0,0.22331823,0.1799
873,P3,0.0,-1.1647977,0.4743
873,P4,0.0,0.80911577,1.192
873,P5,0.0,-0.3693659,2.6894
873,P6,0.0,-0.6351883,5.0
873,P7,0.0,1.8429323,7.3106
873,P8,8.724113,7.910748,8.808
873,P9,0.0,-0.5900017,9.5257
873,P10,0.0,0.9866453,9.8201
874,P1,0.0,2.0963297,0.0669
874,P2,0.0,0.5414594,0.1799
874,P3,0.0,0.05918389,0.4743
874,P4,0.0,-0.32584816,1.192
874,P5,0.0,-0.3351047,2.6894
874,P6,0.0,0.10962052,5.0
874,P7,0.0,-0.73505425,7.3106
874,P8,0.0,-0.7690283,8.808
874,P9,9.427265,10.154794,9.5257
874,P10,0.0,-0.60501623,9.8201
875,P1,0.0,-0.042973127,0.0669
875,P2,0.06396001,0.32728451,0.1799
875,P3,0.17772,0.3832966,0.4743
875,P4,0.0,0.26288262,1.192
875,P5,1.0553601,2.103587,2.6894
875,P6,0.0,0.9251707,5.0
875,P7,7.2329273,6.713512,7.3106
875,P8,0.0,-0.015964925,8.808
875,P9,0.0,-1.4630893,9.5257
875,P10,0.0,-0.40927616,9.8201
876,P1,0.0,0.6382499,0.0669
876,P2,0.0,-1.7388206,0.1799
876,P3,0.0,0.4629748,0.4743
876,P4,0.0,-0.051482692,1.192
876,P5,0.0,0.645955,2.6894
876,P6,0.0,-0.2542466,5.0
876,P7,0.0,4.60512,7.3106
876,P8,0.0,-0.5603636,8.808
876,P9,0.0,0.31995273,9.5257
876,P10,9.714114,9.557255,9.8201
877,P1,0.0,1.166126,0.0669
877,P2,0.0,2.564409,0.1799
877,P3,0.0,0.09499557,0.4743
877,P4,0.0,-0.61842364,1.192
877,P5,0.0,0.7968348,2.6894
877,P6,0.0,-0.8002424,5.0
